h,t,n,h_p,i,w,C,W,V,M_y,M_Rd,M_y/M_Rd,V_z,V_Rd,V_z/V_Rd,P_z,N_Rd,P_z/N_Rd,u_z,u_z/u_zul,u_z,u_z/u_zul,f_gs0,f_gs1,f_gs2,fh_0,fh_1,fh_2,BC0,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10
1.92,0.29,3.0,0.82,3.0,0.64,171256.62,385.48,154.19,-9162.7,6361.85,1.44,-1735.72,1018.27,1.705,655.42,17211.6,0.038,15.0,0.291,48.55,1.1,1.981,3.487,5.314,4.066,4.624,8.494,0,0,0,0,1,0,0,0,0,0,0
1.22,0.18,2.0,0.8,3.0,6.75,109012.85,243.79,97.51,9516.75,3990.78,2.385,1231.12,906.78,1.358,1002.89,16563.6,0.061,117.5,2.017,385.71,7.726,1.022,1.574,2.373,1.575,2.486,3.292,0,0,0,0,0,0,0,0,0,1,1
0.39,0.22,4.0,1.27,3.0,5.18,98936.47,218.32,87.33,-4055.35,1179.38,3.439,-971.38,553.21,1.756,307.5,36021.6,0.009,219.4,3.848,577.31,11.812,0.762,0.839,1.206,1.202,2.303,2.885,0,0,0,0,0,0,0,0,0,0,0
0.84,0.22,2.0,0.92,1.0,6.15,120098.96,267.66,107.06,-8127.71,2703.63,3.006,1197.67,798.33,1.5,1109.15,20691.6,0.054,104.9,1.749,343.48,6.682,0.832,1.485,1.61,1.387,2.283,2.996,0,0,0,0,0,0,0,0,1,0,0
0.69,0.21,7.0,0.74,0.0,2.89,94514.0,212.73,85.09,-8366.86,2195.55,3.811,1557.35,736.82,2.114,130.51,14715.6,0.009,184.6,3.415,587.98,12.689,0.985,1.718,2.936,1.338,3.83,4.471,0,0,0,0,1,0,0,0,1,0,0
0.5,0.17,6.0,1.37,2.0,0.89,76008.27,165.71,66.28,-4865.2,1551.97,3.135,-803.55,633.03,1.269,147.9,41301.6,0.004,153.5,3.012,469.42,10.747,0.484,1.112,1.679,1.476,2.531,4.385,1,0,0,0,1,0,0,0,0,0,0
0.24,0.11,5.0,0.58,3.0,6.0,48721.39,109.49,43.79,-2616.47,671.29,3.898,-595.21,407.31,1.461,184.2,10491.6,0.018,640.1,11.09,1710.25,34.57,0.504,0.78,1.071,0.709,1.55,1.907,0,0,0,0,0,0,0,0,0,0,0
2.03,0.26,7.0,0.87,1.0,3.15,175191.62,394.67,157.87,-7962.74,6734.44,1.182,-1526.08,1030.23,1.481,244.18,18901.6,0.013,9.3,0.167,23.32,0.487,2.068,3.973,4.506,5.707,5.976,10.572,0,0,0,0,1,0,0,0,1,0,0
1.5,0.14,2.0,1.39,1.0,0.93,93015.37,198.93,79.57,-5667.69,4939.21,1.147,-916.0,960.63,0.954,556.56,42405.6,0.013,14.2,0.28,50.95,1.17,1.403,3.184,4.348,3.91,4.317,5.073,1,0,0,0,1,0,0,0,0,0,0
2.45,0.18,5.0,0.9,2.0,1.35,127025.18,284.57,113.83,-6145.65,8157.08,0.753,-1260.39,1067.77,1.18,291.77,19963.6,0.015,7.6,0.149,19.98,0.458,2.078,4.898,4.947,5.05,6.719,9.891,1,0,0,0,1,0,0,0,0,0,0
2.23,0.24,7.0,0.63,1.0,1.22,153777.64,347.62,139.05,-6791.72,7411.89,0.916,-1454.74,1049.54,1.386,239.55,11701.6,0.02,8.1,0.158,23.27,0.53,1.769,4.094,4.752,4.656,6.218,9.344,1,0,0,0,1,0,0,0,0,0,0
1.67,0.11,5.0,1.33,2.0,3.7,77695.62,168.64,67.45,-5173.59,5515.04,0.938,-894.44,986.62,0.907,167.12,39141.6,0.004,23.0,0.433,55.07,1.209,1.306,2.966,3.447,3.463,6.013,10.442,1,0,0,0,1,0,0,0,0,0,0
1.9,0.1,7.0,1.04,1.0,6.72,81679.75,180.7,72.28,-3966.41,6294.1,0.63,-761.93,1015.98,0.75,139.51,25395.6,0.005,9.2,0.152,22.06,0.426,1.651,3.593,3.904,5.674,5.838,9.237,0,0,0,0,0,0,0,0,1,0,0
0.61,0.1,5.0,0.63,0.0,2.57,47455.28,106.26,42.51,-4857.22,1924.57,2.524,-713.8,697.36,1.024,125.8,11701.6,0.011,191.5,3.581,609.39,13.293,0.985,1.419,2.781,1.312,3.494,4.329,0,0,0,0,1,0,0,0,1,0,0
0.12,0.19,6.0,1.03,2.0,0.47,69731.14,154.69,61.87,-2505.17,264.82,9.46,-410.07,241.63,1.697,82.23,24981.6,0.003,4365.2,83.41,12703.98,283.204,0.185,0.224,0.475,0.276,0.84,1.136,1,0,0,0,1,0,0,0,0,0,0
1.91,0.23,3.0,1.23,3.0,0.07,175043.48,389.31,155.72,-15103.14,6327.98,2.387,-2011.11,1017.13,1.977,966.44,34021.6,0.028,47.0,0.772,167.03,3.201,1.991,2.311,3.249,2.603,3.879,5.239,0,0,0,0,1,1,0,1,1,0,0
0.49,0.18,4.0,0.75,0.0,3.38,79054.23,177.31,70.92,-7794.0,1518.1,5.134,-1050.06,626.49,1.676,249.97,15013.6,0.017,448.2,8.17,1438.97,30.602,0.626,1.295,1.948,0.859,2.869,3.021,0,0,0,0,1,0,0,0,1,0,0
2.34,0.12,3.0,0.55,2.0,3.77,87813.16,197.82,79.13,-4842.85,7784.49,0.622,-1024.07,1059.0,0.967,391.64,9813.6,0.04,18.2,0.342,40.72,0.893,1.818,2.743,3.188,3.523,4.61,5.693,1,0,0,0,1,0,0,0,0,0,0
2.0,0.25,5.0,1.4,1.0,6.02,189407.33,420.98,168.39,-8072.04,6632.83,1.217,-1511.65,1027.07,1.472,364.2,42963.6,0.008,8.4,0.14,20.12,0.392,1.967,4.491,4.56,5.563,5.948,9.549,0,0,0,0,0,0,0,0,1,0,0
1.91,0.25,6.0,0.89,2.0,6.22,161165.55,362.8,145.12,-9617.88,6327.98,1.52,-1748.74,1017.13,1.719,420.45,19605.6,0.021,28.2,0.515,60.71,1.293,1.826,3.007,3.595,3.294,5.977,10.348,0,0,0,0,1,0,0,0,0,0,0
2.34,0.12,5.0,1.1,3.0,4.86,99923.72,221.04,88.41,3441.02,7784.49,0.442,-843.6,1059.0,0.797,321.3,27963.6,0.011,8.8,0.155,30.11,0.619,2.929,4.26,4.689,5.441,9.056,9.331,0,0,0,1,0,0,0,0,0,1,1
0.53,0.25,7.0,1.45,2.0,0.58,105269.13,231.46,92.59,-6289.13,1653.59,3.803,-1039.57,651.91,1.595,139.49,45813.6,0.003,160.1,3.093,456.95,10.299,0.471,1.094,1.658,1.428,2.528,4.077,1,0,0,0,1,0,0,0,0,0,0
0.5,0.19,5.0,0.66,0.0,2.64,80068.09,180.26,72.1,-7266.62,1551.97,4.682,-1041.86,633.03,1.646,196.32,12475.6,0.016,377.2,7.036,1202.16,26.16,0.679,1.342,2.075,0.938,3.112,3.226,0,0,0,0,1,0,0,0,1,0,0
0.41,0.29,6.0,0.72,3.0,1.87,104750.69,236.17,94.47,-3231.43,1247.12,2.591,-605.35,569.13,1.064,152.06,14131.6,0.011,178.30000000000000,3.422,520.06,11.645,0.911,0.988,2.039,1.363,3.424,3.823,0,1,0,0,0,0,0,0,0,0,0
0.69,0.16,2.0,1.03,2.0,4.19,79987.46,175.47,70.19,-6180.02,2195.55,2.815,-945.55,736.82,1.283,545.25,24981.6,0.022,115.2,2.152,325.48,7.094,0.9,1.319,1.953,1.523,1.895,2.896,0,0,0,0,1,0,0,0,0,0,0
0.26,0.26,2.0,1.27,2.0,4.14,102903.37,224.69,89.88,-4957.02,739.04,6.707,-737.2,429.99,1.714,433.61,36021.6,0.012,1137.8,21.272,3322.43,72.469,0.358,0.409,0.531,0.559,0.6,1.482,0,0,0,0,1,0,0,0,0,0,0
1.43,0.18,6.0,1.32,3.0,3.95,114633.13,253.07,101.23,-4711.07,4702.1,1.002,-955.18,948.62,1.007,291.39,38611.6,0.008,15.5,0.278,48.77,1.022,1.951,3.106,3.584,4.367,7.869,8.54,0,0,0,1,0,0,0,0,0,1,1
1.82,0.3,3.0,1.34,2.0,3.03,183304.57,406.75,162.7,-9978.2,6023.12,1.657,-1814.76,1006.42,1.803,636.59,39675.6,0.016,20.0,0.381,52.72,1.172,1.634,3.297,4.037,3.356,5.469,8.578,1,0,0,0,1,0,0,0,0,0,0
2.42,0.2,4.0,1.47,3.0,6.84,170446.1,375.89,150.36,-5390.57,8055.47,0.669,-1266.8,1065.44,1.189,604.15,46981.6,0.013,8.7,0.149,28.63,0.573,3.276,4.373,5.053,5.459,9.028,9.288,0,0,0,1,0,0,0,0,0,1,1
0.73,0.12,6.0,1.39,3.0,6.94,71486.85,155.06,62.02,-3479.56,2331.04,1.493,-873.94,754.66,1.158,195.5,42405.6,0.005,52.0,0.891,134.39,2.686,1.014,1.704,1.951,2.424,5.042,5.587,0,0,0,0,0,0,0,0,0,0,0
1.3,0.1,6.0,1.34,2.0,3.48,65140.68,140.71,56.28,-4662.05,4261.76,1.094,-786.82,923.86,0.852,119.34,39675.6,0.003,32.600000000000000,0.616,84.64,1.866,1.043,2.404,2.788,3.004,5.246,10.23,1,0,0,0,1,0,0,0,0,0,0
1.52,0.27,4.0,1.4,0.0,0.3,162831.84,360.73,144.29,-6166.9,5006.95,1.232,-1300.89,963.92,1.35,555.83,42963.6,0.013,14.8,0.27,47.64,1.014,2.41,3.431,3.744,4.456,7.759,8.395,0,0,1,1,0,0,0,0,0,1,0
0.5,0.2,5.0,0.63,3.0,0.71,79258.09,178.58,71.43,-5724.54,1551.97,3.689,-944.82,633.03,1.493,199.35,11701.6,0.017,241.9,4.721,756.49,17.223,0.856,0.995,2.493,1.175,2.783,3.744,0,0,0,0,1,0,0,0,0,0,0
1.75,0.23,3.0,0.59,0.0,1.76,133782.44,302.15,120.86,-7559.29,5786.02,1.306,-1435.57,997.51,1.439,553.77,10725.6,0.052,19.7,0.38,64.81,1.457,1.76,3.063,5.333,3.567,4.046,8.05,0,0,0,0,1,0,0,0,0,0,0
0.89,0.11,3.0,0.74,0.0,0.06,66824.52,149.22,59.69,-3054.57,2872.99,1.063,-680.87,815.93,0.834,423.63,14715.6,0.029,52.5,0.857,145.06,2.762,1.526,1.789,2.036,2.384,2.723,4.04,0,0,0,0,0,0,0,0,0,1,0
2.24,0.18,3.0,0.69,0.0,5.37,136201.63,306.78,122.71,9924.36,7445.76,1.333,-1578.02,1050.43,1.502,753.33,13285.6,0.057,27.3,0.477,96.18,1.962,2.041,2.665,4.174,3.346,3.755,6.111,0,0,0,0,1,1,0,0,1,0,0
0.52,0.19,2.0,1.23,2.0,3.09,88328.72,191.9,76.76,-6267.59,1619.72,3.87,-969.57,645.74,1.501,575.23,34021.6,0.017,205.7,3.914,604.62,13.422,0.744,0.963,1.122,1.255,1.367,2.467,1,0,0,0,1,0,0,0,0,0,0
0.42,0.24,4.0,0.52,1.0,5.42,103819.65,234.86,93.94,-3981.62,1280.99,3.108,-806.28,576.83,1.398,202.3,9171.6,0.022,230.9,3.899,555.65,10.946,0.831,0.96,1.294,1.15,1.997,2.154,0,0,0,0,0,0,0,0,1,0,0
1.6,0.11,5.0,1.28,0.0,0.96,72747.74,157.82,63.13,-4255.5,5277.93,0.806,-762.69,976.43,0.781,160.58,36531.6,0.004,13.1,0.258,37.66,0.864,1.153,3.232,3.86,4.338,5.274,8.981,1,0,0,0,1,0,0,0,0,0,0
1.21,0.2,5.0,0.8,3.0,3.87,111357.42,250.33,100.13,-3984.43,3956.91,1.007,-945.94,904.54,1.046,358.3,16563.6,0.022,25.0,0.45,74.32,1.561,2.138,2.667,2.99,3.467,6.363,7.221,0,0,0,1,0,0,0,0,0,0,0
1.5,0.22,5.0,0.85,0.0,2.68,126952.34,285.23,114.09,-9437.06,4939.21,1.911,1783.12,960.63,1.856,191.32,18213.6,0.011,32.5,0.605,104.43,2.269,2.22,2.512,3.955,3.14,4.66,9.912,0,0,0,0,1,0,0,0,1,0,0
2.05,0.26,5.0,1.19,3.0,2.4,171258.59,382.36,152.94,-5982.54,6802.19,0.88,-1421.86,1032.3,1.377,483.99,32085.6,0.015,9.1,0.171,32.03,0.703,2.61,4.476,4.653,5.416,8.479,9.654,0,1,1,1,0,0,0,0,0,1,1
1.33,0.11,3.0,1.13,0.0,6.2,76486.75,167.13,66.85,-7583.69,4363.38,1.738,-1006.59,929.88,1.082,390.26,29301.6,0.013,66.20000000000000,1.144,230.92,4.656,1.642,1.958,3.454,2.204,3.889,6.028,0,0,0,0,1,1,0,0,1,0,0
1.35,0.29,6.0,0.81,0.0,6.6,166165.71,374.8,149.92,-14825.68,4431.12,3.346,2984.63,933.79,3.196,248.14,16885.6,0.015,71.1,1.223,229.48,4.604,1.613,2.073,3.299,2.149,3.817,7.494,0,0,0,0,1,1,0,0,1,0,0
1.68,0.1,6.0,0.6,3.0,2.83,64769.38,145.6,58.24,2888.59,5548.91,0.521,-647.25,988.03,0.655,205.96,10963.6,0.019,14.6,0.271,46.57,1.007,2.11,3.027,3.661,4.399,6.515,8.04,0,0,1,1,0,0,0,0,0,1,1
0.3,0.24,4.0,1.13,1.0,1.69,91484.45,202.78,81.11,-2666.52,874.52,3.049,-469.98,472.05,0.996,113.33,29301.6,0.004,391.1,7.471,1060.41,23.634,0.449,0.714,1.242,0.915,2.167,2.339,0,0,0,0,1,0,0,0,0,0,0
1.87,0.23,5.0,0.96,2.0,4.82,147226.42,330.38,132.15,-8555.99,6192.49,1.382,-1585.94,1012.47,1.566,402.94,22195.6,0.018,25.3,0.469,56.84,1.228,1.818,3.142,3.68,3.408,5.952,9.663,0,0,0,0,1,0,0,0,0,0,0
0.77,0.24,7.0,1.15,0.0,6.23,120854.92,269.56,107.82,-12194.04,2466.53,4.944,1702.76,771.4,2.207,189.82,30213.6,0.006,220.0,3.8,714.22,14.394,0.897,1.473,2.455,1.224,3.541,4.211,0,0,0,0,1,1,0,0,1,0,0
1.44,0.16,6.0,1.4,3.0,2.62,101577.9,222.43,88.97,-4394.57,4735.97,0.928,-887.46,950.39,0.934,250.44,42963.6,0.006,14.1,0.263,47.41,1.032,1.685,2.997,3.669,4.573,7.834,8.689,0,1,1,1,0,0,0,0,0,0,0
1.48,0.11,3.0,0.62,0.0,1.19,63695.41,142.73,57.09,-3836.08,4871.46,0.787,-756.85,957.29,0.791,313.55,11451.6,0.027,19.5,0.383,62.03,1.42,1.617,3.102,4.378,3.729,4.022,8.083,1,0,0,0,1,0,0,0,0,0,0
1.19,0.24,2.0,1.41,2.0,4.59,137410.9,299.82,119.93,-9001.03,3889.17,2.314,-1432.36,899.97,1.592,813.42,43525.6,0.019,44.3,0.823,120.21,2.606,1.146,1.831,2.521,2.17,3.162,4.009,0,0,0,0,1,0,0,0,0,0,0
1.45,0.28,4.0,1.14,2.0,3.11,153155.34,341.98,136.79,-8762.7,4769.85,1.837,-1583.26,952.14,1.663,402.32,29755.6,0.014,30.5,0.58,81.65,1.812,1.423,2.667,3.552,2.974,4.846,8.258,1,0,0,0,1,0,0,0,0,0,0
1.65,0.16,3.0,0.93,1.0,6.04,114429.29,255.52,102.21,-5201.76,5447.29,0.955,-1006.48,983.78,1.023,417.55,21061.6,0.02,11.6,0.194,27.61,0.538,1.874,2.77,3.826,4.147,4.844,6.363,0,0,0,0,0,0,0,0,1,0,0
0.72,0.29,6.0,0.81,0.0,2.97,124533.29,280.46,112.18,-10543.53,2297.16,4.59,1758.8,750.31,2.344,197.75,16885.6,0.012,198.4,3.661,633.2,13.63,0.932,1.689,2.889,1.291,3.737,4.348,0,0,0,0,1,0,0,0,1,0,0
1.74,0.28,5.0,0.51,2.0,3.48,160272.74,363.07,145.23,-8108.7,5752.15,1.41,-1686.16,996.19,1.693,547.05,8965.6,0.061,29.3,0.554,69.92,1.541,1.544,2.54,2.667,3.222,3.807,5.776,1,0,0,0,1,0,0,0,0,0,0
1.77,0.29,2.0,0.67,1.0,6.84,195920.71,442.2,176.88,-12880.47,5853.76,2.2,1839.96,1000.11,1.84,1773.15,12741.6,0.139,25.4,0.419,88.14,1.697,1.121,2.071,2.387,2.17,3.023,3.916,0,0,0,0,0,0,0,0,1,0,0
0.97,0.27,5.0,0.64,1.0,3.11,131489.72,297.12,118.85,-5972.93,3143.97,1.9,-1197.57,841.64,1.423,265.33,11955.6,0.022,39.1,0.701,97.79,2.047,1.383,2.152,2.43,2.828,3.433,5.167,0,0,0,0,0,0,0,0,1,0,0
2.2,0.24,4.0,1.03,3.0,0.71,157707.39,352.87,141.15,-8527.22,7310.27,1.166,-1572.0,1046.82,1.502,338.76,24981.6,0.014,9.8,0.191,28.27,0.644,2.181,4.33,5.231,5.015,5.728,9.748,0,0,0,0,1,0,0,0,0,0,0
0.53,0.23,2.0,1.2,1.0,4.47,112459.68,246.93,98.77,-7493.34,1653.59,4.532,1095.45,651.91,1.68,931.85,32563.6,0.029,265.30000000000000,4.571,849.77,17.081,0.572,0.935,1.142,0.967,1.396,2.14,0,0,0,0,0,0,0,0,1,0,0
0.37,0.18,7.0,1.14,0.0,6.72,83700.01,185.52,74.21,-9536.4,1111.63,8.579,-1121.67,536.59,2.09,161.53,29755.6,0.005,1307.5,22.456,4206.91,84.294,0.36,0.815,1.138,0.504,1.694,2.747,0,0,0,0,1,0,0,0,1,0,0
0.4,0.3,5.0,0.69,1.0,5.07,122115.89,275.71,110.28,-3290.8,1213.25,2.712,-617.67,561.26,1.101,136.24,13285.6,0.01,198.8,3.38,478.1,9.483,0.861,0.964,1.457,1.255,2.198,2.79,0,0,0,0,0,0,0,0,1,0,0
0.58,0.22,3.0,0.62,3.0,1.38,88537.63,199.41,79.77,-4532.87,1822.95,2.487,-899.63,681.09,1.321,426.42,11451.6,0.037,122.7,2.397,372.91,8.497,1.074,1.242,2.929,1.631,2.58,3.421,1,0,0,0,0,0,0,0,0,0,0
2.12,0.24,6.0,1.1,3.0,2.43,161546.97,361.43,144.57,5766.04,7039.3,0.819,-1355.13,1039.28,1.304,405.33,27963.6,0.014,8.7,0.163,30.54,0.67,2.64,4.447,4.765,5.531,8.631,9.774,0,1,1,1,0,0,0,0,0,1,1
1.75,0.23,4.0,0.85,0.0,6.23,153320.57,344.84,137.94,-12841.03,5786.02,2.219,2099.7,997.51,2.105,341.15,18213.6,0.019,40.6,0.701,134.62,2.713,2.146,2.353,3.793,2.818,4.072,7.241,0,0,0,0,1,1,0,0,1,0,0
0.77,0.15,7.0,0.86,3.0,2.35,72500.69,161.99,64.79,-3604.0,2466.53,1.461,-714.55,771.4,0.926,178.75,18555.6,0.01,45.6,0.859,135.62,2.982,1.373,1.965,2.425,2.658,5.645,6.919,0,1,1,1,0,0,0,0,0,0,0
0.37,0.26,3.0,1.33,1.0,0.36,105453.74,231.52,92.61,-4904.01,1111.63,4.412,-986.89,536.59,1.839,249.87,39141.6,0.006,410.8,7.719,1283.33,28.133,0.496,0.659,1.055,0.897,1.673,2.41,0,1,0,0,1,0,0,0,0,0,0
1.01,0.29,2.0,1.23,0.0,3.86,150646.3,332.96,133.19,-12621.19,3279.46,3.849,-1703.69,853.49,1.996,854.52,34021.6,0.025,101.9,1.835,343.63,7.218,1.205,1.289,3.705,1.749,2.727,4.479,0,0,0,0,1,0,0,0,1,0,0
0.51,0.19,5.0,1.31,0.0,4.65,91829.3,201.9,80.76,-9357.43,1585.84,5.901,-1157.62,639.45,1.81,212.3,38085.6,0.006,476.1,8.428,1538.0,31.763,0.605,1.109,1.905,0.836,2.823,3.21,0,0,0,0,1,0,0,0,1,0,0
1.92,0.12,4.0,0.52,3.0,6.61,87700.27,197.97,79.19,3794.51,6361.85,0.596,-713.78,1018.27,0.701,368.46,9171.6,0.04,17.3,0.297,47.64,0.956,1.911,2.882,3.337,3.934,4.242,6.631,0,0,0,1,0,0,0,0,0,1,1
1.08,0.22,6.0,0.52,1.0,4.31,119017.52,269.38,107.75,-5301.52,3516.57,1.508,-1074.36,872.81,1.231,238.82,9171.6,0.026,29.4,0.509,73.18,1.477,1.354,2.047,2.554,3.211,3.391,4.838,0,0,0,0,0,0,0,0,1,0,0
2.38,0.12,7.0,0.9,1.0,2.09,91785.6,204.7,81.88,-4677.34,7919.98,0.591,-905.63,1062.27,0.853,132.46,19963.6,0.007,6.6,0.124,16.17,0.353,1.93,4.558,4.766,6.351,6.833,12.348,0,0,0,0,1,0,0,0,0,0,0
1.6,0.23,2.0,1.3,3.0,4.83,153707.28,338.44,135.38,11324.39,5277.93,2.146,1546.34,976.43,1.584,1252.91,37563.6,0.033,58.3,1.029,188.81,3.886,1.336,2.421,3.291,2.168,3.64,4.724,0,0,0,1,0,0,0,0,0,1,1
2.17,0.2,2.0,1.2,1.0,5.77,163802.48,362.08,144.83,-9946.06,7208.66,1.38,1501.16,1044.05,1.438,1379.9,32563.6,0.042,14.0,0.235,48.46,0.949,1.72,2.412,3.867,3.112,4.691,5.438,0,0,0,0,0,0,0,0,1,0,0
0.23,0.18,4.0,1.29,2.0,0.14,78748.9,172.28,68.91,-2679.31,637.42,4.203,-434.78,395.52,1.099,136.96,37045.6,0.004,1036.4,18.537,2522.74,52.642,0.268,0.453,0.685,0.563,1.429,1.677,0,0,0,0,1,0,0,0,0,0,0
0.16,0.19,6.0,0.79,0.0,5.16,75514.55,169.38,67.75,-5313.11,400.31,13.272,-641.33,303.32,2.114,119.66,16245.6,0.007,7421.600000000000,130.194,23708.54,485.227,0.145,0.451,0.567,0.211,0.69,1.424,0,0,0,0,1,0,0,0,1,0,0
0.91,0.1,6.0,0.55,2.0,6.31,52967.13,119.24,47.7,-4273.05,2940.74,1.453,-758.17,822.63,0.922,193.35,9813.6,0.02,96.7,1.764,236.62,5.035,1.107,1.573,2.015,1.821,3.807,5.973,0,0,0,0,1,0,0,0,0,0,0
0.75,0.12,2.0,1.05,2.0,4.26,65144.74,141.44,56.58,-5222.48,2398.78,2.177,-802.82,763.16,1.052,460.48,25813.6,0.018,93.9,1.753,263.18,5.731,0.899,1.434,1.712,1.645,2.117,3.056,0,0,0,0,1,0,0,0,0,0,0
1.41,0.15,6.0,1.31,1.0,5.15,103960.57,228.81,91.52,-5029.79,4634.36,1.085,-922.31,945.03,0.976,194.41,38085.6,0.005,14.4,0.244,34.17,0.677,1.336,3.177,3.458,4.601,5.104,7.966,0,0,0,0,0,0,0,0,1,0,0
2.13,0.12,4.0,1.43,2.0,4.97,96867.86,209.76,83.9,-6076.19,7073.17,0.859,-1054.52,1040.25,1.014,229.81,44661.6,0.005,19.4,0.359,40.58,0.875,1.469,3.491,4.093,3.558,6.726,10.053,0,0,0,0,1,0,0,0,0,0,0
0.6,0.25,4.0,0.68,0.0,0.06,120571.25,272.1,108.84,-4602.28,1890.7,2.434,-966.61,692.03,1.397,481.88,13011.6,0.037,138.2,2.255,337.76,6.431,1.045,1.366,1.88,1.487,2.7,3.34,0,0,0,0,0,0,0,0,0,1,0
1.42,0.23,7.0,0.69,3.0,6.69,139053.8,314.05,125.62,4290.29,4668.23,0.919,-1085.48,946.83,1.146,343.98,13285.6,0.026,23.5,0.404,64.15,1.286,2.251,2.658,2.865,3.51,6.773,6.988,0,0,0,0,0,0,0,0,0,1,1
1.25,0.27,7.0,1.35,2.0,1.72,138009.04,306.31,122.52,-8052.37,4092.4,1.968,-1396.35,913.37,1.529,221.22,40213.6,0.006,27.9,0.546,81.86,1.868,1.071,2.564,2.943,3.334,4.589,8.879,1,0,0,0,1,0,0,0,0,0,0
0.37,0.29,2.0,0.65,3.0,4.44,112763.54,253.88,101.55,-4956.07,1111.63,4.458,709.48,536.59,1.322,460.93,12213.6,0.038,958.4,17.036,3092.81,64.137,0.428,0.673,0.868,0.582,1.216,1.423,0,0,0,0,0,0,0,0,0,0,0
0.24,0.18,2.0,1.38,0.0,4.28,84876.62,181.96,72.78,-4726.58,671.29,7.041,-581.78,407.31,1.428,321.68,41851.6,0.008,2120.8,37.822,6726.44,139.952,0.292,0.45,0.878,0.397,1.039,1.29,0,0,0,0,1,0,0,0,1,0,0
2.4,0.17,5.0,1.29,3.0,0.27,136841.04,302.45,120.98,-10234.59,7987.72,1.281,2003.31,1063.87,1.883,189.49,37045.6,0.005,15.8,0.286,50.66,1.068,2.941,3.608,4.582,4.411,5.275,13.09,0,0,0,0,1,0,0,0,1,0,0
0.77,0.14,7.0,0.53,1.0,1.35,63899.66,144.16,57.66,-3804.96,2466.53,1.543,863.6,771.4,1.12,121.22,9381.6,0.013,57.4,1.115,167.97,3.806,1.004,1.88,2.78,2.391,3.141,6.486,0,0,0,0,1,0,0,0,0,0,0
0.5,0.22,6.0,1.43,2.0,6.93,100267.36,220.72,88.29,-7369.69,1551.97,4.749,-1574.21,633.03,2.487,180.27,44661.6,0.004,316.0,5.734,885.5,18.745,0.6,0.788,1.332,1.023,2.81,3.683,0,0,0,0,1,0,0,0,0,0,0
2.23,0.17,2.0,0.5,1.0,1.72,116018.03,261.94,104.77,-7438.6,7411.89,1.004,1205.16,1049.54,1.148,840.92,8763.6,0.096,6.8,0.13,21.7,0.483,1.517,3.726,4.291,3.013,4.895,6.359,0,0,0,0,1,0,0,0,0,0,0
1.65,0.21,5.0,1.05,1.0,2.35,130286.94,291.01,116.4,-6267.6,5447.29,1.151,-1196.3,983.78,1.216,237.48,25813.6,0.009,12.2,0.226,30.84,0.666,1.736,3.901,4.156,5.044,5.269,10.816,0,0,0,0,1,0,0,0,1,0,0
2.47,0.18,5.0,1.38,1.0,3.89,152329.77,336.42,134.57,-7233.88,8224.83,0.88,-1290.61,1069.29,1.207,300.01,41851.6,0.007,6.3,0.11,14.49,0.296,2.138,4.791,5.288,6.252,7.03,12.107,0,0,0,0,0,0,0,0,1,0,0
1.56,0.2,7.0,0.81,1.0,6.57,134458.85,302.73,121.09,-5660.51,5142.44,1.101,-1143.23,970.29,1.178,216.42,16885.6,0.013,13.1,0.217,33.38,0.645,1.77,3.051,3.677,4.795,5.091,7.418,0,0,0,0,0,0,0,0,1,0,0
1.84,0.14,2.0,1.11,3.0,0.26,103389.78,226.67,90.67,-7937.91,6090.87,1.303,-1211.28,1008.87,1.201,560.67,28405.6,0.02,29.2,0.526,107.17,2.252,1.76,2.438,4.418,3.126,3.696,6.312,0,0,0,0,1,0,0,0,1,0,0
0.61,0.29,2.0,0.94,0.0,6.61,132653.91,296.19,118.48,-13267.78,1924.57,6.894,-1618.37,697.36,2.321,843.0,21435.6,0.039,468.5,8.056,1530.75,30.71,0.591,0.946,1.92,0.829,1.994,2.43,0,0,0,0,1,1,0,0,1,0,0
1.29,0.27,2.0,1.39,1.0,5.43,170062.05,373.91,149.56,-10172.03,4227.89,2.406,1526.76,921.8,1.656,1382.16,42405.6,0.033,39.0,0.658,129.0,2.541,1.124,1.79,2.547,2.055,3.56,3.882,0,0,0,0,0,0,0,0,1,0,0
1.65,0.15,6.0,0.72,3.0,1.89,90498.1,203.38,81.35,3737.41,5447.29,0.686,-874.19,983.78,0.889,252.61,14131.6,0.018,13.1,0.251,43.16,0.966,1.918,3.468,3.988,4.607,6.428,8.718,0,1,1,1,0,0,0,0,0,0,0
1.3,0.17,7.0,1.24,0.0,3.56,103348.3,228.46,91.38,-8979.95,4261.76,2.107,1753.31,923.86,1.898,106.45,34515.6,0.003,47.5,0.862,153.07,3.239,1.906,2.284,2.641,2.614,4.621,8.87,0,0,0,0,1,0,0,0,1,0,0
1.49,0.26,2.0,0.7,1.0,5.85,163379.9,368.06,147.22,-10238.49,4905.34,2.087,1568.04,958.97,1.635,1459.05,13563.6,0.108,30.8,0.516,104.09,2.035,1.129,2.037,2.208,2.156,2.902,3.937,0,0,0,0,0,0,0,0,1,0,0
0.27,0.26,7.0,1.12,1.0,4.69,106409.3,237.41,94.96,-1945.03,772.91,2.517,-340.53,440.9,0.772,52.54,28851.6,0.002,705.1000000000000,12.086,1758.58,35.168,0.314,0.515,0.582,0.67,1.279,2.056,0,0,0,0,0,0,0,0,1,0,0
